codigo_sigtap,nome,grupo,subgrupo,forma_organizacao,competencia
0209010045,LAPAROSCOPIA,Procedimentos com finalidade diagnóstica,Diagnóstico por endoscopia,Aparelho digestivo,202606
0209010053,RETOSSIGMOIDOSCOPIA,Procedimentos com finalidade diagnóstica,Diagnóstico por endoscopia,Aparelho digestivo,202606
0209010061,VIDEOLAPAROSCOPIA,Procedimentos com finalidade diagnóstica,Diagnóstico por endoscopia,Aparelho digestivo,202606
0209020016,CISTOSCOPIA E/OU URETEROSCOPIA E/OU URETROSCOPIA,Procedimentos com finalidade diagnóstica,Diagnóstico por endoscopia,Aparelho urinário,202606
0209030011,HISTEROSCOPIA CIRÚRGICA,Procedimentos com finalidade diagnóstica,Diagnóstico por endoscopia,Aparelho ginecológico,202606
0209040017,BRONCOSCOPIA (BRONCOFIBROSCOPIA),Procedimentos com finalidade diagnóstica,Diagnóstico por endoscopia,Aparelho respiratório,202606
0209040025,LARINGOSCOPIA,Procedimentos com finalidade diagnóstica,Diagnóstico por endoscopia,Aparelho respiratório,202606
0209040033,TRAQUEOSCOPIA,Procedimentos com finalidade diagnóstica,Diagnóstico por endoscopia,Aparelho respiratório,202606
0209040041,VIDEOLARINGOSCOPIA,Procedimentos com finalidade diagnóstica,Diagnóstico por endoscopia,Aparelho respiratório,202606
0209040050,VIDEOTORACOSCOPIA,Procedimentos com finalidade diagnóstica,Diagnóstico por endoscopia,Aparelho respiratório,202606
0210010010,ANGIOGRAFIA CEREBRAL (4 VASOS),Procedimentos com finalidade diagnóstica,Diagnóstico por radiologia intervencionista,Exames radiológicos de vasos sangüíneos e linfáticos,202606
0210010029,ANGIOGRAFIA DE ARCO AÓRTICO,Procedimentos com finalidade diagnóstica,Diagnóstico por radiologia intervencionista,Exames radiológicos de vasos sangüíneos e linfáticos,202606
0210010037,ANGIOGRAFIA DE ARCO AORTICO E TRONCOS SUPRA-AORTICOS,Procedimentos com finalidade diagnóstica,Diagnóstico por radiologia intervencionista,Exames radiológicos de vasos sangüíneos e linfáticos,202606
0210010045,AORTOGRAFIA ABDOMINAL,Procedimentos com finalidade diagnóstica,Diagnóstico por radiologia intervencionista,Exames radiológicos de vasos sangüíneos e linfáticos,202606
0210010053,AORTOGRAFIA TORACICA,Procedimentos com finalidade diagnóstica,Diagnóstico por radiologia intervencionista,Exames radiológicos de vasos sangüíneos e linfáticos,202606
0210010061,ARTERIOGRAFIA CERVICO-TORACICA,Procedimentos com finalidade diagnóstica,Diagnóstico por radiologia intervencionista,Exames radiológicos de vasos sangüíneos e linfáticos,202606
0210010070,ARTERIOGRAFIA DE MEMBRO,Procedimentos com finalidade diagnóstica,Diagnóstico por radiologia intervencionista,Exames radiológicos de vasos sangüíneos e linfáticos,202606
0210010088,ARTERIOGRAFIA DIGITAL (POR VIA VENOSA),Procedimentos com finalidade diagnóstica,Diagnóstico por radiologia intervencionista,Exames radiológicos de vasos sangüíneos e linfáticos,202606
0210010096,ARTERIOGRAFIA P/ INVESTIGACAO DE DOENCA ARTERIOSCLEROTICA AORTO-ILIACA E DISTAL,Procedimentos com finalidade diagnóstica,Diagnóstico por radiologia intervencionista,Exames radiológicos de vasos sangüíneos e linfáticos,202606
0210010100,ARTERIOGRAFIA P/ INVESTIGACAO DE HEMORRAGIA CEREBRAL,Procedimentos com finalidade diagnóstica,Diagnóstico por radiologia intervencionista,Exames radiológicos de vasos sangüíneos e linfáticos,202606
0210010118,ARTERIOGRAFIA P/ INVESTIGACAO DE ISQUEMIA CEREBRAL,Procedimentos com finalidade diagnóstica,Diagnóstico por radiologia intervencionista,Exames radiológicos de vasos sangüíneos e linfáticos,202606
0210010126,ARTERIOGRAFIA PELVICA,Procedimentos com finalidade diagnóstica,Diagnóstico por radiologia intervencionista,Exames radiológicos de vasos sangüíneos e linfáticos,202606
0210010134,ARTERIOGRAFIA SELETIVA DE CAROTIDA,Procedimentos com finalidade diagnóstica,Diagnóstico por radiologia intervencionista,Exames radiológicos de vasos sangüíneos e linfáticos,202606
0210010142,ARTERIOGRAFIA SELETIVA POR CATETER (POR VASO),Procedimentos com finalidade diagnóstica,Diagnóstico por radiologia intervencionista,Exames radiológicos de vasos sangüíneos e linfáticos,202606
0210010150,ARTERIOGRAFIA SELETIVA VERTEBRAL,Procedimentos com finalidade diagnóstica,Diagnóstico por radiologia intervencionista,Exames radiológicos de vasos sangüíneos e linfáticos,202606
0210010169,ESPLENOPORTOGRAFIA,Procedimentos com finalidade diagnóstica,Diagnóstico por radiologia intervencionista,Exames radiológicos de vasos sangüíneos e linfáticos,202606
